time,position.x,position.y,position.z,orientation.x,orientation.y,orientation.z,orientation.w
1664208896.63874,15.434883117675781,0.5052322149276733,-2.5547502040863037,0.9053515195846558,-0.4246191680431366,0.006086565088480711,0.0
1664208897.7211182,16.527820587158203,0.5194799900054932,-2.52908992767334,0.8970776796340942,-0.44185253977775574,-0.004242208786308765,0.0
1664208898.767714,17.5339298248291,0.5004047751426697,-2.5236406326293945,0.8998968005180359,-0.4360133707523346,-0.008838922716677189,0.0
1664208899.818832,18.545974731445312,0.5324180722236633,-2.507500171661377,0.8871623277664185,-0.46138471364974976,0.008186918683350086,0.0
1664208900.9030013,19.545429229736328,0.5413678884506226,-2.4562082290649414,0.8916964530944824,-0.4525757431983948,-0.007254182361066341,0.0
1664208901.9756086,20.502696990966797,0.5355690717697144,-2.425565481185913,0.8869335055351257,-0.4618968665599823,0.000536018458660692,0.0
1664208902.87685,21.395734786987305,0.5596644282341003,-2.2942497730255127,0.8670942187309265,-0.43302586674690247,0.24624395370483398,0.0
1664208903.8938954,21.87518310546875,0.5462238788604736,-1.7101668119430542,0.04240125045180321,-0.5054150223731995,0.861833930015564,0.0
1664208904.9278302,21.99433135986328,0.5950897336006165,-0.7174261212348938,-0.045430202037096024,-0.4866613745689392,0.8724085688591003,0.0
1664208905.957755,21.992448806762695,0.6033716201782227,0.36911502480506897,-0.025110073387622833,-0.47149789333343506,0.8815096616744995,0.0
1664208907.0145848,21.965660095214844,0.6147646903991699,1.4818439483642578,0.006550620310008526,-0.4293064773082733,0.9031350612640381,0.0
1664208908.0701215,21.93130874633789,0.6550994515419006,2.5541911125183105,0.013854991644620895,-0.4403260350227356,0.8977310657501221,0.0
1664208909.229585,21.88839340209961,0.6709254384040833,3.747253656387329,0.032892029732465744,-0.47313112020492554,0.8803777098655701,0.0
1664208910.289384,21.8996639251709,0.6640778183937073,4.829532146453857,0.045194111764431,-0.505761444568634,0.8614887595176697,0.0
1664208911.312556,21.94930648803711,0.6927189230918884,5.890176296234131,0.03264015540480614,-0.44595763087272644,0.8944586515426636,0.0
1664208912.389565,21.987098693847656,0.7316498756408691,6.9351701736450195,-0.009775526821613312,-0.46292632818222046,0.8863427639007568,0.0
1664208913.4657242,22.0194091796875,0.7437940239906311,7.954496383666992,-0.01226965244859457,-0.46070465445518494,0.887468695640564,0.0
1664208915.081212,22.022052764892578,0.75875324010849,8.903833389282227,-0.05027826502919197,-0.4892091453075409,0.8707160353660583,0.0
1664208915.6614606,22.055225372314453,0.8009622097015381,9.40510082244873,-0.17825579643249512,-0.4186749756336212,0.8904695510864258,0.0
1664208916.6749656,22.053926467895508,0.840054452419281,9.44370174407959,-0.3700524568557739,-0.027027564123272896,0.9286175966262817,0.0
1664208917.711565,22.045991897583008,0.794417679309845,9.4249849319458,-0.4523751437664032,-0.4003935158252716,0.7968950271606445,0.0
1664208918.7604463,22.008333206176758,0.7816922664642334,9.477234840393066,-0.7518755793571472,-0.4200258255004883,0.5081943273544312,0.0
1664208919.768966,21.996686935424805,0.7813292145729065,9.47948169708252,-0.3856586515903473,-0.5484742522239685,-0.7419188022613525,0.0
1664208920.7944424,22.111364364624023,0.7468494176864624,9.140031814575195,-0.005345705430954695,-0.5405787229537964,-0.8412764668464661,0.0
1664208921.876116,22.011032104492188,0.7334199547767639,8.228171348571777,-0.3413428068161011,-0.45182421803474426,-0.8242208361625671,0.0
1664208922.9000268,22.011024475097656,0.6979487538337708,7.274251937866211,0.03630530461668968,-0.4605664908885956,-0.8868823647499084,0.0
1664208923.822758,22.00016975402832,0.6947165131568909,6.182431697845459,0.14012588560581207,-0.4903702139854431,-0.8601754903793335,0.0
1664208924.8697863,22.004701614379883,0.6513550281524658,5.081653118133545,0.07939688861370087,-0.4245290756225586,-0.9019263982772827,0.0
1664208925.9145815,22.07366943359375,0.6051357984542847,3.9584929943084717,0.04143958538770676,-0.4607226252555847,-0.8865761756896973,0.0
1664208926.9674735,22.127187728881836,0.6015139818191528,2.839400053024292,0.022135432809591293,-0.4569851756095886,-0.8891987800598145,0.0
1664208927.98403,22.13364601135254,0.5711451768875122,1.6990575790405273,-0.0004698947013821453,-0.4614124298095703,-0.8871855735778809,0.0
1664208929.0373087,22.157989501953125,0.5258464217185974,0.5163454413414001,-0.021913541480898857,-0.43326321244239807,-0.9010009765625,0.0
1664208930.098496,22.194908142089844,0.49837571382522583,-0.616958498954773,-0.010210232809185982,-0.510801374912262,-0.8596380352973938,0.0
1664208931.132359,22.02779197692871,0.4898131787776947,-1.637616515159607,-0.38639187812805176,-0.49956443905830383,-0.7753300666809082,0.0
1664208932.176492,21.390586853027344,0.461213082075119,-2.268932342529297,-0.9001894593238831,-0.43522781133651733,-0.015351439826190472,0.0
1664208933.2440891,20.352754592895508,0.4676825702190399,-2.4839274883270264,-0.9063591361045837,-0.38511526584625244,0.1737794131040573,0.0
1664208934.2645614,19.293113708496094,0.47751185297966003,-2.5177316665649414,-0.8827953338623047,-0.45139551162719727,0.1300559788942337,0.0
1664208935.2749162,18.29813003540039,0.4540703594684601,-2.5104620456695557,-0.9060023427009583,-0.40200698375701904,0.1324765384197235,0.0
1664208936.3760335,17.189699172973633,0.4719031751155853,-2.531778335571289,-0.9055917859077454,-0.4129468500614166,0.09684217721223831,0.0
1664208937.4720879,16.081209182739258,0.48218834400177,-2.568848133087158,-0.8883054852485657,-0.4520164430141449,0.08120652288198471,0.0
1664208938.5401096,14.980132102966309,0.4759732186794281,-2.554290294647217,-0.9008664488792419,-0.4319131374359131,0.04348234087228775,0.0
1664208939.6120763,13.900893211364746,0.4592301845550537,-2.590517044067383,-0.9139031767845154,-0.40411126613616943,0.038406822830438614,0.0
1664208940.7107792,12.842055320739746,0.47715213894844055,-2.592228651046753,-0.9028745889663696,-0.4292181730270386,-0.024274038150906563,0.0
1664208941.76095,11.772343635559082,0.4877854287624359,-2.5737464427948,-0.9340346455574036,-0.32207274436950684,0.15442921221256256,0.0
1664208942.7815006,10.705314636230469,0.45608586072921753,-2.6063973903656006,-0.9089047908782959,-0.4099344313144684,-0.07645811885595322,0.0
1664208943.7953246,9.695493698120117,0.48759812116622925,-2.6033411026000977,-0.906703531742096,-0.41461220383644104,0.07736533135175705,0.0
1664208944.8481722,8.615835189819336,0.4727702736854553,-2.6174519062042236,-0.9183938503265381,-0.39413779973983765,0.0347575917840004,0.0
1664208945.9095898,7.529660224914551,0.4549061357975006,-2.6623916625976562,-0.9124760031700134,-0.40661972761154175,0.0452519953250885,0.0
1664208946.8295,6.445218563079834,0.47497206926345825,-2.6837666034698486,-0.8863378763198853,-0.44372063875198364,-0.13235224783420563,0.0
1664208947.884531,5.343022346496582,0.4181971848011017,-2.7360260486602783,-0.7854401469230652,-0.49413490295410156,-0.37271207571029663,0.0
1664208949.0373998,4.197903633117676,0.4513610601425171,-2.7140297889709473,-0.8820974230766296,-0.4538567066192627,-0.1261676698923111,0.0
1664208950.1689963,3.101616621017456,0.4468342065811157,-2.80134654045105,-0.799436092376709,-0.4640568494796753,-0.38151419162750244,0.0
1664208951.2189171,2.07905912399292,0.460269033908844,-2.7639927864074707,-0.8508743047714233,-0.44617217779159546,0.27738651633262634,0.0
1664208952.2883306,1.085306167602539,0.4754771888256073,-2.437174081802368,-0.6670014262199402,-0.4725414216518402,0.5760326385498047,0.0
1664208953.2281501,0.15163689851760864,0.48596903681755066,-1.8787035942077637,-0.5553971529006958,-0.37425971031188965,0.7426060438156128,0.0
1664208954.2444937,-0.626663088798523,0.5003877282142639,-1.1407396793365479,-0.35266512632369995,-0.4211922287940979,0.8355982303619385,0.0
1664208955.2730691,-1.2555203437805176,0.5508680939674377,-0.19438223540782928,-0.23104439675807953,-0.444956511259079,0.8652352690696716,0.0
1664208956.6483026,-1.7525831460952759,0.5680218935012817,0.8972057700157166,-0.1348837912082672,-0.39750877022743225,0.9076305031776428,0.0
1664208957.3446383,-1.9750202894210815,0.5782731771469116,2.036778211593628,-0.0244681965559721,-0.3989509642124176,0.9166457056999207,0.0
1664208958.5172818,-2.0698530673980713,0.6148862242698669,3.3697633743286133,-0.0032477283384650946,-0.39423075318336487,0.9190056920051575,0.0
1664208959.7946408,-2.160646677017212,0.6854393482208252,4.89041805267334,0.017369506880640984,-0.3666844069957733,0.9301832318305969,0.0
1664208960.8430524,-2.243163585662842,0.7193261384963989,6.051352024078369,-0.013029821217060089,-0.20791099965572357,0.9780609607696533,0.0
1664208961.93161,-2.2853195667266846,0.7715743184089661,7.073459625244141,-0.04714687541127205,-0.15414747595787048,0.9869223237037659,0.0
1664208963.064538,-2.297254800796509,0.799134373664856,7.583032608032227,-0.004646956454962492,-0.16613474488258362,0.9860920906066895,0.0
1664208963.9307277,-2.3014490604400635,0.8010203242301941,7.605730056762695,0.03295953944325447,-0.18483750522136688,0.9822161793708801,0.0
1664208964.956748,-2.2990458011627197,0.7987441420555115,7.590609550476074,0.06008635088801384,-0.20386572182178497,0.9771532416343689,0.0
